,bin_location,committed,incoming,location_id,reorder_point,stock_on_hand_x,sku,composite,country_of_origin,created_at,default_ledger_account_id,description,hs_code,id,image_ids,is_online,keep_selling,last_cost_price,manage_stock,max_online,moq,moving_average_cost,name,online_ordering,opt1,opt2,opt3,packsize,position,product_id,product_name,product_status,product_type,purchasable,retail_price,sellable,status,stock_batchable,supplier_code,taxable,upc,updated_at,weight,weight_unit,weight_value,wholesale_price,18772,18773,18774,19506,19651,buy,retail,wholesale
735,DE6,0,0,WH,,65,7807,False,,2016-11-10T11:32:04.622Z,,,,22789746,"[8335305, 12650587, 14144191]",False,False,4.63,True,,0,4.63,20 ml,True,20 ml,,,False,2,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,15.0,True,active,False,,False,655439000000,2018-05-14T01:01:37.563Z,23.0g,g,23.0,7.5,7.5000,7.5000,7.5000,7.0000,7.5000,4.63,15.0,7.5
736,,0,0,BC,,13,7807,False,,2016-11-10T11:32:04.622Z,,,,22789746,"[8335305, 12650587, 14144191]",False,False,4.63,True,,0,4.63,20 ml,True,20 ml,,,False,2,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,15.0,True,active,False,,False,655439000000,2018-05-14T01:01:37.563Z,23.0g,g,23.0,7.5,7.5000,7.5000,7.5000,7.0000,7.5000,4.63,15.0,7.5
737,,0,0,FP,,21,7807,False,,2016-11-10T11:32:04.622Z,,,,22789746,"[8335305, 12650587, 14144191]",False,False,4.63,True,,0,4.63,20 ml,True,20 ml,,,False,2,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,15.0,True,active,False,,False,655439000000,2018-05-14T01:01:37.563Z,23.0g,g,23.0,7.5,7.5000,7.5000,7.5000,7.0000,7.5000,4.63,15.0,7.5
738,DF6,0,0,WH,,7,7809,False,,2016-11-10T11:32:04.473Z,,,,22789745,"[8335312, 12650586, 14144192, 17784520]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,3,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,2.0,True,active,False,,False,655439000000,2018-05-11T09:16:26.537Z,2.0g,g,2.0,1.0,1.0000,1.0000,1.0000,0.7500,1.0000,0.39,2.0,1.0
739,,0,0,BC,,105,7809,False,,2016-11-10T11:32:04.473Z,,,,22789745,"[8335312, 12650586, 14144192, 17784520]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,3,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,2.0,True,active,False,,False,655439000000,2018-05-11T09:16:26.537Z,2.0g,g,2.0,1.0,1.0000,1.0000,1.0000,0.7500,1.0000,0.39,2.0,1.0
740,,0,0,FP,,25,7809,False,,2016-11-10T11:32:04.473Z,,,,22789745,"[8335312, 12650586, 14144192, 17784520]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,3,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,2.0,True,active,False,,False,655439000000,2018-05-11T09:16:26.537Z,2.0g,g,2.0,1.0,1.0000,1.0000,1.0000,0.7500,1.0000,0.39,2.0,1.0
741,,0,0,HQ,,0,7800,False,,2016-11-10T11:32:04.266Z,,,,22789744,"[8309360, 8319775, 8319777, 8319781, 14144190, 17784519]",False,False,20.34,True,,0,20.34,60 ml,True,60 ml,,,False,1,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:51.727Z,73.0g,g,73.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,20.34,48.0,28.8
742,E6,4,0,WH,,85,7800,False,,2016-11-10T11:32:04.266Z,,,,22789744,"[8309360, 8319775, 8319777, 8319781, 14144190, 17784519]",False,False,20.34,True,,0,20.34,60 ml,True,60 ml,,,False,1,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:51.727Z,73.0g,g,73.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,20.34,48.0,28.8
743,,3,0,BC,,15,7800,False,,2016-11-10T11:32:04.266Z,,,,22789744,"[8309360, 8319775, 8319777, 8319781, 14144190, 17784519]",False,False,20.34,True,,0,20.34,60 ml,True,60 ml,,,False,1,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:51.727Z,73.0g,g,73.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,20.34,48.0,28.8
744,,0,0,FP,,-4,7800,False,,2016-11-10T11:32:04.266Z,,,,22789744,"[8309360, 8319775, 8319777, 8319781, 14144190, 17784519]",False,False,20.34,True,,0,20.34,60 ml,True,60 ml,,,False,1,14756172,Resist Youth-Extending Daily Hydrating Fluid SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:51.727Z,73.0g,g,73.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,20.34,48.0,28.8
745,DI4,26,0,WH,,487,6217,False,,2016-11-10T11:32:02.485Z,,,,22789743,"[8309359, 12604316, 14113132]",False,False,3.09,True,,0,3.088,30 ml,True,30 ml,,,False,2,14756171,Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid),active,Exfoliator,True,13.0,True,active,False,,False,655439000000,2018-05-16T06:30:44.029Z,41.0g,g,41.0,9.0,9.0000,9.0000,9.0000,8.0000,9.0000,3.09,13.0,9.0
746,,3,0,BC,,5,6217,False,,2016-11-10T11:32:02.485Z,,,,22789743,"[8309359, 12604316, 14113132]",False,False,3.09,True,,0,3.088,30 ml,True,30 ml,,,False,2,14756171,Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid),active,Exfoliator,True,13.0,True,active,False,,False,655439000000,2018-05-16T06:30:44.029Z,41.0g,g,41.0,9.0,9.0000,9.0000,9.0000,8.0000,9.0000,3.09,13.0,9.0
747,,0,0,FP,,20,6217,False,,2016-11-10T11:32:02.485Z,,,,22789743,"[8309359, 12604316, 14113132]",False,False,3.09,True,,0,3.088,30 ml,True,30 ml,,,False,2,14756171,Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid),active,Exfoliator,True,13.0,True,active,False,,False,655439000000,2018-05-16T06:30:44.029Z,41.0g,g,41.0,9.0,9.0000,9.0000,9.0000,8.0000,9.0000,3.09,13.0,9.0
748,,0,0,HQ,,0,6210,False,,2016-11-10T11:32:02.423Z,,,,22789742,"[8309358, 14113131, 17761690, 17762070]",False,False,17.88,True,,0,17.8165,118 ml,True,118 ml,,,False,1,14756171,Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid),active,Exfoliator,True,43.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.173Z,144.0g,g,144.0,25.8,25.8000,23.6500,21.5000,21.2500,23.6500,17.88,43.0,25.8
749,C5,0,0,WH,,122,6210,False,,2016-11-10T11:32:02.423Z,,,,22789742,"[8309358, 14113131, 17761690, 17762070]",False,False,17.88,True,,0,17.8165,118 ml,True,118 ml,,,False,1,14756171,Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid),active,Exfoliator,True,43.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.173Z,144.0g,g,144.0,25.8,25.8000,23.6500,21.5000,21.2500,23.6500,17.88,43.0,25.8
750,,4,0,BC,,19,6210,False,,2016-11-10T11:32:02.423Z,,,,22789742,"[8309358, 14113131, 17761690, 17762070]",False,False,17.88,True,,0,17.8165,118 ml,True,118 ml,,,False,1,14756171,Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid),active,Exfoliator,True,43.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.173Z,144.0g,g,144.0,25.8,25.8000,23.6500,21.5000,21.2500,23.6500,17.88,43.0,25.8
751,,0,0,FP,,0,6210,False,,2016-11-10T11:32:02.423Z,,,,22789742,"[8309358, 14113131, 17761690, 17762070]",False,False,17.88,True,,0,17.8165,118 ml,True,118 ml,,,False,1,14756171,Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid),active,Exfoliator,True,43.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.173Z,144.0g,g,144.0,25.8,25.8000,23.6500,21.5000,21.2500,23.6500,17.88,43.0,25.8
752,DH5,0,0,WH,,0,7697,False,,2016-11-10T11:32:02.381Z,,,,22789741,"[8309410, 12650232, 14013388]",False,False,3.0459,True,,0,3.0459,10 ml,False,10 ml,,,False,2,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,15.0,True,active,False,,False,655439000000,2018-02-26T09:49:48.440Z,27.0g,g,27.0,7.5,7.5000,7.5000,7.5000,6.5000,7.5000,3.09,15.0,7.5
753,,0,0,BC,,2,7697,False,,2016-11-10T11:32:02.381Z,,,,22789741,"[8309410, 12650232, 14013388]",False,False,3.0459,True,,0,3.0459,10 ml,False,10 ml,,,False,2,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,15.0,True,active,False,,False,655439000000,2018-02-26T09:49:48.440Z,27.0g,g,27.0,7.5,7.5000,7.5000,7.5000,6.5000,7.5000,3.09,15.0,7.5
754,,0,0,FP,,7,7697,False,,2016-11-10T11:32:02.381Z,,,,22789741,"[8309410, 12650232, 14013388]",False,False,3.0459,True,,0,3.0459,10 ml,False,10 ml,,,False,2,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,15.0,True,active,False,,False,655439000000,2018-02-26T09:49:48.440Z,27.0g,g,27.0,7.5,7.5000,7.5000,7.5000,6.5000,7.5000,3.09,15.0,7.5
755,DI5,0,0,WH,,0,7699,False,,2016-11-10T11:32:02.319Z,,,,22789740,"[8309364, 12629147, 12650235, 14013391]",False,False,0.39,True,,0,0.39,Sachet,False,Sachet,,,False,3,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,2.0,True,active,False,,False,655439000000,2018-02-26T09:49:48.452Z,2.0g,g,2.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,2.0,0.75
756,,0,0,BC,,55,7699,False,,2016-11-10T11:32:02.319Z,,,,22789740,"[8309364, 12629147, 12650235, 14013391]",False,False,0.39,True,,0,0.39,Sachet,False,Sachet,,,False,3,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,2.0,True,active,False,,False,655439000000,2018-02-26T09:49:48.452Z,2.0g,g,2.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,2.0,0.75
757,,0,0,FP,,9,7699,False,,2016-11-10T11:32:02.319Z,,,,22789740,"[8309364, 12629147, 12650235, 14013391]",False,False,0.39,True,,0,0.39,Sachet,False,Sachet,,,False,3,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,2.0,True,active,False,,False,655439000000,2018-02-26T09:49:48.452Z,2.0g,g,2.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,2.0,0.75
758,,0,0,HQ,,0,7690,False,,2016-11-10T11:32:02.261Z,,,,22789739,"[8309357, 14013384, 17762655]",False,False,0.0,True,,0,20.1615,60 ml,True,60 ml,,,False,1,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.263Z,113.0g,g,113.0,28.8,28.8000,26.4000,24.0000,24.0000,28.8000,20.34,48.0,28.8
759,G5,1,0,WH,,57,7690,False,,2016-11-10T11:32:02.261Z,,,,22789739,"[8309357, 14013384, 17762655]",False,False,0.0,True,,0,20.1615,60 ml,True,60 ml,,,False,1,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.263Z,113.0g,g,113.0,28.8,28.8000,26.4000,24.0000,24.0000,28.8000,20.34,48.0,28.8
760,,6,0,BC,,15,7690,False,,2016-11-10T11:32:02.261Z,,,,22789739,"[8309357, 14013384, 17762655]",False,False,0.0,True,,0,20.1615,60 ml,True,60 ml,,,False,1,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.263Z,113.0g,g,113.0,28.8,28.8000,26.4000,24.0000,24.0000,28.8000,20.34,48.0,28.8
761,,0,0,FP,,5,7690,False,,2016-11-10T11:32:02.261Z,,,,22789739,"[8309357, 14013384, 17762655]",False,False,0.0,True,,0,20.1615,60 ml,True,60 ml,,,False,1,14756170,Resist Anti-Aging Clear Skin Hydrator,active,Moisturizer,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:50.263Z,113.0g,g,113.0,28.8,28.8000,26.4000,24.0000,24.0000,28.8000,20.34,48.0,28.8
762,I4,0,0,WH,,101,6240,False,,2016-11-10T11:32:01.594Z,,,,22789738,"[8309355, 8356868, 14113176]",False,False,15.41,True,,0,15.41,Clear Acne Body Spray 2% BHA (Salicylic Acid),True,Default Title,,,False,1,14756169,Clear Acne Body Spray 2% BHA (Salicylic Acid),active,Exfoliator,True,41.0,True,active,False,,False,655439000000,2018-05-14T11:45:51.505Z,152.0g,g,152.0,24.6,24.6000,22.5500,20.5000,18.0000,24.6000,15.41,41.0,24.6
763,,4,0,BC,,10,6240,False,,2016-11-10T11:32:01.594Z,,,,22789738,"[8309355, 8356868, 14113176]",False,False,15.41,True,,0,15.41,Clear Acne Body Spray 2% BHA (Salicylic Acid),True,Default Title,,,False,1,14756169,Clear Acne Body Spray 2% BHA (Salicylic Acid),active,Exfoliator,True,41.0,True,active,False,,False,655439000000,2018-05-14T11:45:51.505Z,152.0g,g,152.0,24.6,24.6000,22.5500,20.5000,18.0000,24.6000,15.41,41.0,24.6
764,,0,0,FP,,4,6240,False,,2016-11-10T11:32:01.594Z,,,,22789738,"[8309355, 8356868, 14113176]",False,False,15.41,True,,0,15.41,Clear Acne Body Spray 2% BHA (Salicylic Acid),True,Default Title,,,False,1,14756169,Clear Acne Body Spray 2% BHA (Salicylic Acid),active,Exfoliator,True,41.0,True,active,False,,False,655439000000,2018-05-14T11:45:51.505Z,152.0g,g,152.0,24.6,24.6000,22.5500,20.5000,18.0000,24.6000,15.41,41.0,24.6
765,DG5,0,0,WH,,-20,7679,False,,2016-11-10T11:32:01.070Z,,,,22789737,"[8309354, 12627856, 14111760]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,2,14756168,Resist Advanced Replenishing Toner,active,Toner,True,2.0,True,active,False,,False,655439000000,2018-05-07T17:30:13.027Z,4.0g,g,4.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,2.0,0.75
766,,0,0,BC,,58,7679,False,,2016-11-10T11:32:01.070Z,,,,22789737,"[8309354, 12627856, 14111760]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,2,14756168,Resist Advanced Replenishing Toner,active,Toner,True,2.0,True,active,False,,False,655439000000,2018-05-07T17:30:13.027Z,4.0g,g,4.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,2.0,0.75
767,,0,0,FP,,16,7679,False,,2016-11-10T11:32:01.070Z,,,,22789737,"[8309354, 12627856, 14111760]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,2,14756168,Resist Advanced Replenishing Toner,active,Toner,True,2.0,True,active,False,,False,655439000000,2018-05-07T17:30:13.027Z,4.0g,g,4.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,2.0,0.75
768,,0,0,HQ,,0,7670,False,,2016-11-10T11:32:01.005Z,,,,22789736,"[8309352, 14111759, 17784422]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756168,Resist Advanced Replenishing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T07:20:32.405Z,156.0g,g,156.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
769,F5,2,0,WH,,1,7670,False,,2016-11-10T11:32:01.005Z,,,,22789736,"[8309352, 14111759, 17784422]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756168,Resist Advanced Replenishing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T07:20:32.405Z,156.0g,g,156.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
770,,8,0,BC,,9,7670,False,,2016-11-10T11:32:01.005Z,,,,22789736,"[8309352, 14111759, 17784422]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756168,Resist Advanced Replenishing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T07:20:32.405Z,156.0g,g,156.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
771,,0,0,FP,,2,7670,False,,2016-11-10T11:32:01.005Z,,,,22789736,"[8309352, 14111759, 17784422]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756168,Resist Advanced Replenishing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T07:20:32.405Z,156.0g,g,156.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
772,DJ3,0,0,WH,,320,5709,False,,2016-11-10T11:32:00.017Z,,,,22789735,"[8309356, 12650855, 14113077, 17762497]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,2,14756167,Resist Weightless Body Lotion 2% BHA (Salicylic Acid),active,Exfoliator,True,2.5,True,active,False,,False,655439000000,2018-05-09T10:43:59.970Z,5.0g,g,5.0,1.25,1.2500,1.2500,1.2500,0.7500,1.2500,0.39,2.5,1.25
773,,0,0,BC,,25,5709,False,,2016-11-10T11:32:00.017Z,,,,22789735,"[8309356, 12650855, 14113077, 17762497]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,2,14756167,Resist Weightless Body Lotion 2% BHA (Salicylic Acid),active,Exfoliator,True,2.5,True,active,False,,False,655439000000,2018-05-09T10:43:59.970Z,5.0g,g,5.0,1.25,1.2500,1.2500,1.2500,0.7500,1.2500,0.39,2.5,1.25
774,,0,0,FP,,-2,5709,False,,2016-11-10T11:32:00.017Z,,,,22789735,"[8309356, 12650855, 14113077, 17762497]",False,False,0.39,True,,0,0.39,Sachet,True,Sachet,,,False,2,14756167,Resist Weightless Body Lotion 2% BHA (Salicylic Acid),active,Exfoliator,True,2.5,True,active,False,,False,655439000000,2018-05-09T10:43:59.970Z,5.0g,g,5.0,1.25,1.2500,1.2500,1.2500,0.7500,1.2500,0.39,2.5,1.25
775,,0,0,HQ,,-1,5700,False,,2016-11-10T11:31:59.949Z,,,,22789734,"[8309353, 14113076, 17762496]",False,False,16.03,True,,0,16.03,210 ml,True,210 ml,,,False,1,14756167,Resist Weightless Body Lotion 2% BHA (Salicylic Acid),active,Exfoliator,True,45.0,True,active,False,,False,655439000000,2018-05-16T06:29:32.298Z,240.0g,g,240.0,27.0,27.0000,24.7500,22.5000,22.5000,27.0000,16.03,45.0,27.0
776,A6,1,0,WH,,132,5700,False,,2016-11-10T11:31:59.949Z,,,,22789734,"[8309353, 14113076, 17762496]",False,False,16.03,True,,0,16.03,210 ml,True,210 ml,,,False,1,14756167,Resist Weightless Body Lotion 2% BHA (Salicylic Acid),active,Exfoliator,True,45.0,True,active,False,,False,655439000000,2018-05-16T06:29:32.298Z,240.0g,g,240.0,27.0,27.0000,24.7500,22.5000,22.5000,27.0000,16.03,45.0,27.0
777,,6,0,BC,,16,5700,False,,2016-11-10T11:31:59.949Z,,,,22789734,"[8309353, 14113076, 17762496]",False,False,16.03,True,,0,16.03,210 ml,True,210 ml,,,False,1,14756167,Resist Weightless Body Lotion 2% BHA (Salicylic Acid),active,Exfoliator,True,45.0,True,active,False,,False,655439000000,2018-05-16T06:29:32.298Z,240.0g,g,240.0,27.0,27.0000,24.7500,22.5000,22.5000,27.0000,16.03,45.0,27.0
778,,0,0,FP,,6,5700,False,,2016-11-10T11:31:59.949Z,,,,22789734,"[8309353, 14113076, 17762496]",False,False,16.03,True,,0,16.03,210 ml,True,210 ml,,,False,1,14756167,Resist Weightless Body Lotion 2% BHA (Salicylic Acid),active,Exfoliator,True,45.0,True,active,False,,False,655439000000,2018-05-16T06:29:32.298Z,240.0g,g,240.0,27.0,27.0000,24.7500,22.5000,22.5000,27.0000,16.03,45.0,27.0
779,DD6,0,0,WH,,339,7789,False,,2016-11-10T11:31:59.556Z,,,,22789732,"[12627858, 13530913]",False,False,0.39,True,,0,0.389,Sachet,True,Sachet,,,False,2,14756165,Resist Weightless Advanced Repairing Toner,active,Toner,True,2.0,True,active,False,,False,655439000000,2018-05-15T03:56:30.497Z,4.0g,g,4.0,1.0,1.0000,1.0000,1.0000,0.7500,1.0000,0.39,2.0,1.0
780,,0,0,BC,,92,7789,False,,2016-11-10T11:31:59.556Z,,,,22789732,"[12627858, 13530913]",False,False,0.39,True,,0,0.389,Sachet,True,Sachet,,,False,2,14756165,Resist Weightless Advanced Repairing Toner,active,Toner,True,2.0,True,active,False,,False,655439000000,2018-05-15T03:56:30.497Z,4.0g,g,4.0,1.0,1.0000,1.0000,1.0000,0.7500,1.0000,0.39,2.0,1.0
781,,0,0,FP,,26,7789,False,,2016-11-10T11:31:59.556Z,,,,22789732,"[12627858, 13530913]",False,False,0.39,True,,0,0.389,Sachet,True,Sachet,,,False,2,14756165,Resist Weightless Advanced Repairing Toner,active,Toner,True,2.0,True,active,False,,False,655439000000,2018-05-15T03:56:30.497Z,4.0g,g,4.0,1.0,1.0000,1.0000,1.0000,0.7500,1.0000,0.39,2.0,1.0
782,DG8,0,0,WH,,0,9139,False,,2016-11-10T11:31:59.437Z,,,,22789731,"[8309351, 8356851, 14111833]",False,False,0.39,True,,0,0.39,Sachet,False,Sachet,,,False,2,14756164,Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry),active,Moisturizer,True,1.5,True,active,False,,False,655439000000,2018-02-26T09:49:48.279Z,2.3g,g,2.3,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
783,,0,0,BC,,11,9139,False,,2016-11-10T11:31:59.437Z,,,,22789731,"[8309351, 8356851, 14111833]",False,False,0.39,True,,0,0.39,Sachet,False,Sachet,,,False,2,14756164,Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry),active,Moisturizer,True,1.5,True,active,False,,False,655439000000,2018-02-26T09:49:48.279Z,2.3g,g,2.3,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
784,,0,0,FP,,-7,9139,False,,2016-11-10T11:31:59.437Z,,,,22789731,"[8309351, 8356851, 14111833]",False,False,0.39,True,,0,0.39,Sachet,False,Sachet,,,False,2,14756164,Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry),active,Moisturizer,True,1.5,True,active,False,,False,655439000000,2018-02-26T09:49:48.279Z,2.3g,g,2.3,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
785,,0,0,HQ,,0,7780,False,,2016-11-10T11:31:59.389Z,,,,22789730,"[8309348, 8319698, 8319699, 13530911, 17784423]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756165,Resist Weightless Advanced Repairing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T06:32:27.805Z,159.0g,g,159.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
786,A4,3,0,WH,,111,7780,False,,2016-11-10T11:31:59.389Z,,,,22789730,"[8309348, 8319698, 8319699, 13530911, 17784423]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756165,Resist Weightless Advanced Repairing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T06:32:27.805Z,159.0g,g,159.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
787,,4,0,BC,,16,7780,False,,2016-11-10T11:31:59.389Z,,,,22789730,"[8309348, 8319698, 8319699, 13530911, 17784423]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756165,Resist Weightless Advanced Repairing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T06:32:27.805Z,159.0g,g,159.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
788,,0,0,FP,,5,7780,False,,2016-11-10T11:31:59.389Z,,,,22789730,"[8309348, 8319698, 8319699, 13530911, 17784423]",False,False,14.8,True,,0,14.8,118 ml,True,118 ml,,,False,1,14756165,Resist Weightless Advanced Repairing Toner,active,Toner,True,38.0,True,active,False,,False,655439000000,2018-05-16T06:32:27.805Z,159.0g,g,159.0,22.8,22.8000,20.9000,19.0000,19.0000,21.6000,14.8,38.0,22.8
789,F9,0,0,WH,,4,9130,False,,2016-11-10T11:31:59.253Z,,,,22789729,"[8309350, 14111832, 17784503]",False,False,17.88,True,,0,17.88,60 ml,True,60 ml,,,False,1,14756164,Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry),active,Moisturizer,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:43.326Z,75.0g,g,75.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,17.88,48.0,28.8
790,,1,0,BC,,7,9130,False,,2016-11-10T11:31:59.253Z,,,,22789729,"[8309350, 14111832, 17784503]",False,False,17.88,True,,0,17.88,60 ml,True,60 ml,,,False,1,14756164,Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry),active,Moisturizer,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:43.326Z,75.0g,g,75.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,17.88,48.0,28.8
791,,0,0,FP,,4,9130,False,,2016-11-10T11:31:59.253Z,,,,22789729,"[8309350, 14111832, 17784503]",False,False,17.88,True,,0,17.88,60 ml,True,60 ml,,,False,1,14756164,Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry),active,Moisturizer,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:29:43.326Z,75.0g,g,75.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,17.88,48.0,28.8
792,I7,2,0,WH,,267,7980,False,,2016-11-10T11:31:59.048Z,,,,22789727,"[8309347, 14144129, 17742989]",False,False,25.89,True,,0,25.8834,20 ml,True,20 ml,,,False,1,14756163,10% Niacinamide Booster,active,Treatment,True,61.0,True,active,False,,False,655439000000,2018-05-15T13:54:03.428Z,88.0g,g,88.0,36.6,36.6000,33.5500,30.5000,29.0000,36.6000,25.89,61.0,36.6
793,,5,0,BC,,104,7980,False,,2016-11-10T11:31:59.048Z,,,,22789727,"[8309347, 14144129, 17742989]",False,False,25.89,True,,0,25.8834,20 ml,True,20 ml,,,False,1,14756163,10% Niacinamide Booster,active,Treatment,True,61.0,True,active,False,,False,655439000000,2018-05-15T13:54:03.428Z,88.0g,g,88.0,36.6,36.6000,33.5500,30.5000,29.0000,36.6000,25.89,61.0,36.6
794,,0,0,FP,,49,7980,False,,2016-11-10T11:31:59.048Z,,,,22789727,"[8309347, 14144129, 17742989]",False,False,25.89,True,,0,25.8834,20 ml,True,20 ml,,,False,1,14756163,10% Niacinamide Booster,active,Treatment,True,61.0,True,active,False,,False,655439000000,2018-05-15T13:54:03.428Z,88.0g,g,88.0,36.6,36.6000,33.5500,30.5000,29.0000,36.6000,25.89,61.0,36.6
